GEO_ID,Geographic Area Name,Estimate!!Households!!Total,Margin of Error!!Households MOE!!Total,"Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households MOE!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households MOE!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households MOE!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households MOE!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households MOE!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households MOE!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households MOE!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households MOE!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households MOE!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households MOE!!Total!!$200,000 or more",Estimate!!Households!!Median income (dollars),Margin of Error!!Households MOE!!Median income (dollars),Estimate!!Households!!Mean income (dollars),Margin of Error!!Households MOE!!Mean income (dollars),Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Households MOE!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Households MOE!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Households MOE!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Families!!Total,Margin of Error!!Families MOE!!Total,"Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families MOE!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families MOE!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families MOE!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families MOE!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families MOE!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families MOE!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families MOE!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families MOE!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families MOE!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families MOE!!Total!!$200,000 or more",Estimate!!Families!!Median income (dollars),Margin of Error!!Families MOE!!Median income (dollars),Estimate!!Families!!Mean income (dollars),Margin of Error!!Families MOE!!Mean income (dollars),Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Families MOE!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Families MOE!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Families MOE!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Married-couple families!!Total,Margin of Error!!Married-couple families MOE!!Total,"Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families MOE!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families MOE!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families MOE!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families MOE!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families MOE!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families MOE!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families MOE!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families MOE!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families MOE!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families MOE!!Total!!$200,000 or more",Estimate!!Married-couple families!!Median income (dollars),Margin of Error!!Married-couple families MOE!!Median income (dollars),Estimate!!Married-couple families!!Mean income (dollars),Margin of Error!!Married-couple families MOE!!Mean income (dollars),Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Married-couple families MOE!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Married-couple families MOE!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Married-couple families MOE!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Nonfamily households!!Total,Margin of Error!!Nonfamily households MOE!!Total,"Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households MOE!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households MOE!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households MOE!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households MOE!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households MOE!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households MOE!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households MOE!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households MOE!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households MOE!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households MOE!!Total!!$200,000 or more",Estimate!!Nonfamily households!!Median income (dollars),Margin of Error!!Nonfamily households MOE!!Median income (dollars),Estimate!!Nonfamily households!!Mean income (dollars),Margin of Error!!Nonfamily households MOE!!Mean income (dollars),Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Nonfamily households MOE!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Nonfamily households MOE!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Nonfamily households MOE!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months
1400000US08031000600,"Census Tract 6, Denver County, Colorado",1744,113,9.1,4.7,3.8,2.4,11.2,5.7,9.4,5.4,16.2,5.8,13.9,5.2,8.3,3.3,16.2,5.4,4.7,2.4,7.3,3.7,50682,8455,90112,32977,26.4,(X),(X),(X),(X),(X),641,142,6.2,8.7,5.6,5.1,20.1,12,7.2,7.3,13.1,12.2,12,9.6,7.3,5.1,12,5.8,5.5,4.3,10.9,6.2,46434,17616,74017,13941,(X),(X),27,(X),(X),(X),463,125,0,6.8,7.8,6.7,19,13.3,7.3,8.6,15.3,14.7,6.5,5.9,8.6,7.1,12.7,8,7.6,6,15.1,8.7,58068,38446,N,N,(X),(X),(X),(X),(X),(X),1103,140,13.4,6.7,2.7,2.6,6,6.2,8.1,6,19.1,7.6,13.8,6.7,8.8,4.3,18.6,7.8,4.3,3,5.3,5.6,50852,11374,98680,52519,(X),(X),(X),(X),23.5,(X)
1400000US08031000701,"Census Tract 7.01, Denver County, Colorado",1994,129,19.9,6.1,7.3,4.1,21.1,5.8,5.6,3.2,12.7,5.7,11.4,4,9.4,3.9,7.4,3.1,3.1,2.3,2.2,1.8,30610,10332,54182,11968,38.2,(X),(X),(X),(X),(X),847,149,14.9,10,1.4,2.1,18.2,8.6,4.1,4.1,19.6,11.9,9.6,5.9,10.7,6.1,11.1,6.4,5.3,4.3,5.1,4.2,41947,7911,78580,28893,(X),(X),49.2,(X),(X),(X),483,131,6.6,6.2,0,6.5,26.1,15,5.8,6.6,17.8,16.6,2.7,3.1,8.1,7.5,14.7,10.1,9.3,7.4,8.9,7.4,40542,25274,N,N,(X),(X),(X),(X),(X),(X),1147,156,23.5,8.4,11.7,6.8,23.2,8.3,6.7,4.7,12.5,6.9,7.9,4.7,8.4,5.5,4.7,3.9,1.4,2.2,0,2.8,19107,3810,34931,6842,(X),(X),(X),(X),30,(X)
1400000US08031000702,"Census Tract 7.02, Denver County, Colorado",1891,159,22.2,6.5,7.5,3.5,20.3,6.4,9.1,4.4,11.4,5,10.6,3.4,5.2,3.1,7.5,3.5,2.7,2.5,3.6,2.5,25091,4610,48545,7530,30.9,(X),(X),(X),(X),(X),957,170,28.6,9.7,2.2,2.6,23.8,9.7,10.2,6.4,5.1,5.7,9.2,5,6.1,4.4,6.9,3.9,3.8,4.2,4.1,3.2,23643,5341,47581,11859,(X),(X),33.2,(X),(X),(X),481,111,12.3,12,0,6.5,14.1,10.2,14.3,11.7,10.2,11.1,9.1,7.4,12.1,8.7,12.3,7.5,7.5,8.3,8.1,6.6,49612,32811,N,N,(X),(X),(X),(X),(X),(X),934,154,18.1,9.3,13.7,6.4,13.7,7.2,8.8,6.2,17.8,9,11.1,4.8,5.7,5.2,6.3,4.5,1.6,2.5,3.2,3.2,29167,9095,48167,9385,(X),(X),(X),(X),26,(X)
1400000US08031000800,"Census Tract 8, Denver County, Colorado",459,55,55.6,11.9,8.1,5.8,19.6,10.4,10.5,8.3,3.7,4,2.6,3.4,0,6.8,0,6.8,0,6.8,0,6.8,9578,1086,14461,3142,33.3,(X),(X),(X),(X),(X),295,65,51.9,15.1,5.8,6.1,24.1,15.2,10.8,10.9,3.4,4.6,4.1,5.3,0,10.4,0,10.4,0,10.4,0,10.4,9719,6143,14548,4226,(X),(X),42.7,(X),(X),(X),53,32,0,40.7,0,40.7,39.6,32.9,34,30,18.9,22.5,7.5,14.1,0,40.7,0,40.7,0,40.7,0,40.7,30208,7815,N,N,(X),(X),(X),(X),(X),(X),164,68,62.2,19.3,12.2,13.3,15.9,14.8,5.5,9.1,4.3,6.9,0,17.9,0,17.9,0,17.9,0,17.9,0,17.9,9510,682,13532,3380,(X),(X),(X),(X),16.5,(X)
1400000US08031000902,"Census Tract 9.02, Denver County, Colorado",1795,90,3.8,2.1,4,2.7,16.5,6,8.1,4.7,11.9,5.4,24.2,6.4,16.6,4.8,10.3,3.8,4.1,2.7,0.6,0.9,55871,6469,62654,5989,48.4,(X),(X),(X),(X),(X),1195,127,0,2.7,7.2,5.2,11.2,6.8,8.5,6.1,17.3,7.5,25.6,7.8,17.2,5.9,9.1,4.7,3.8,2.6,0,2.7,56250,7427,61535,5902,(X),(X),47.8,(X),(X),(X),712,130,0,4.5,1.8,3.2,2.5,2.9,11,10.1,7.3,5.1,33.7,11.5,23,8,14.3,7.6,6.3,4.3,0,4.5,69000,11577,N,N,(X),(X),(X),(X),(X),(X),600,116,11.3,6.7,4.7,4.2,26.3,11.5,5,4.8,4.7,4.4,18.3,8.8,10.8,9.6,12.5,7.6,4.7,7.5,1.7,2.5,39000,26564,59832,15225,(X),(X),(X),(X),44.8,(X)
1400000US08031000903,"Census Tract 9.03, Denver County, Colorado",1925,101,9.8,4.1,8.5,4.1,11.6,4.3,12.5,5.4,16.9,5.6,22.1,7.2,11.8,4.9,6.2,3.2,0.5,0.8,0,1.7,42719,10257,46237,3978,43.8,(X),(X),(X),(X),(X),1385,134,8.4,5.1,10,5.6,11.3,5.4,14.3,6.4,18,6.7,19.6,7.3,11.2,5.4,7.3,4.4,0,2.3,0,2.3,37294,11293,45663,4721,(X),(X),44.3,(X),(X),(X),828,164,7.1,6.3,5.3,5.6,8.3,6.3,16.5,9,20,9.4,21.9,10.4,13.4,8.6,7.4,5.7,0,3.8,0,3.8,45000,10611,N,N,(X),(X),(X),(X),(X),(X),540,108,18.3,9.9,11.3,6.2,14.3,6.9,8,8.3,16.5,9.4,21.1,10.4,5.2,4.8,5.4,4.7,0,5.8,0,5.8,29265,14428,37667,6499,(X),(X),(X),(X),33.1,(X)
1400000US08031000904,"Census Tract 9.04, Denver County, Colorado",1869,87,18.2,4.5,11,4.4,20.7,5.8,10.3,4.3,12.5,4.2,13,4.2,5,2.8,5,2.9,4.3,3.2,0,1.7,25039,2707,40336,5475,38.7,(X),(X),(X),(X),(X),1083,117,8.1,5.3,5.7,3.9,22.3,7.4,12.4,6.8,15.8,6.5,16.3,6.1,5.8,3.9,9.6,5.6,4.1,3.7,0,3,36473,12721,49109,7886,(X),(X),37.8,(X),(X),(X),635,121,5.5,6.4,3.8,4.3,16.5,9.3,10.2,7.6,18.3,8.6,16.9,8.1,9.9,6.5,14.6,8.5,4.3,4.6,0,5,46302,11334,N,N,(X),(X),(X),(X),(X),(X),786,116,35.5,8.7,18.3,8.4,16,8.5,7.6,4.7,6.7,4.7,8.5,5.2,3.8,3.8,0.9,1.4,2.5,3.7,0,4,14013,2582,26668,6753,(X),(X),(X),(X),39.9,(X)
1400000US08031000905,"Census Tract 9.05, Denver County, Colorado",1235,56,4.3,3.6,7.7,4.6,5.3,2.6,16.9,6.8,10.9,4.8,26.5,8.1,9,4.6,17.2,8.2,0,2.6,2.3,2.6,55101,5306,62770,8872,41.5,(X),(X),(X),(X),(X),870,91,5.5,5.2,5.2,4.9,2.8,2.5,17.1,8.8,18.3,8.5,23.7,8.8,8,4.7,18.6,9.6,0,3.7,0.8,1.3,53333,15854,59922,9205,(X),(X),41.5,(X),(X),(X),634,104,0.9,1.7,3.2,5,3.8,3.4,20.7,10.8,10.3,6.7,30.4,11.1,5.2,3.9,24.4,12,0,5,1.1,1.8,57222,5214,N,N,(X),(X),(X),(X),(X),(X),365,93,1.4,2.2,13.7,10.2,11.5,7.5,18.4,11.4,9.3,9.3,20.3,10.8,11.2,10.1,8.5,9,0,8.5,5.8,8.3,45347,19671,62056,21683,(X),(X),(X),(X),41.6,(X)
1400000US08031001000,"Census Tract 10, Denver County, Colorado",1306,54,9.6,5.5,6.9,4.3,19.9,7.8,5.7,4.1,22.7,9.1,19.7,7.6,3.8,3.2,8.4,5.8,2.4,2.5,0.8,1.3,37407,5865,47658,8417,37.1,(X),(X),(X),(X),(X),937,109,3.9,4,4.6,4.3,21,9.8,5.4,4.8,22.6,11.1,25.8,10.3,3.8,3.9,9.2,7.6,2.3,3.1,1.2,1.8,43341,9946,52544,11187,(X),(X),39.1,(X),(X),(X),587,125,1,1.7,3.6,4.6,18.1,12.6,6.1,6.1,27.3,14.3,22.5,13.8,6.1,6,9.7,9.8,3.7,5.1,1.9,2.9,47601,10854,N,N,(X),(X),(X),(X),(X),(X),369,90,24.1,15.6,12.7,10.1,17.1,9.6,6.2,8,23,13.7,4.1,4.6,3.8,5.9,6.5,6.9,2.4,3.9,0,8.4,21964,9851,35026,11388,(X),(X),(X),(X),32.2,(X)
1400000US08031001101,"Census Tract 11.01, Denver County, Colorado",978,58,16.5,6.8,2.5,1.9,11.7,5.9,10.2,5.6,9.9,5.3,19.9,7.1,6.1,3.1,11.5,5.7,7.3,3.1,4.5,2.6,49602,5642,67104,8469,47.8,(X),(X),(X),(X),(X),586,77,13.3,8.2,2.7,2.4,7.7,5.6,8.5,7.7,8.7,6.6,24.6,9.6,3.1,3,16.2,8.9,8.7,4.1,6.5,3.8,54120,4627,77342,11835,(X),(X),56.8,(X),(X),(X),283,66,2.1,3.4,2.5,4,11,9.9,5.7,5.6,13.8,12.7,15.2,8.3,4.9,5.3,15.2,9.3,16.3,7.8,13.4,7.4,74926,47298,N,N,(X),(X),(X),(X),(X),(X),392,82,21.2,12.5,3.3,3.6,18.1,11.3,12.8,7.7,11.2,8.1,16.6,9.4,6.9,4.8,5.6,3.8,2.8,3.3,1.5,2.2,32000,14029,47183,10969,(X),(X),(X),(X),32.4,(X)
1400000US08031001102,"Census Tract 11.02, Denver County, Colorado",1820,161,6.9,3.4,3.2,2.7,3.7,2.9,6.3,3.6,9.5,3.7,17.5,5.8,14.8,5.2,12.4,5.1,14.2,5.9,11.4,3.8,78526,8364,106821,11398,32.2,(X),(X),(X),(X),(X),668,163,4.6,7.5,1.3,2.2,0.9,1.5,6.6,5.2,17.8,9.3,4.2,5.3,17.2,8.9,12.1,7.5,24.1,12.6,11.1,7.7,96214,23200,119084,26120,(X),(X),31.1,(X),(X),(X),455,152,0,6.9,0,6.9,1.3,2.3,7.7,6.5,12.5,11.2,2.2,3.4,15.8,9.7,15.2,10.3,29,14.3,16.3,11,141250,47684,N,N,(X),(X),(X),(X),(X),(X),1152,176,8.2,4.2,4.3,3.9,5.3,4.4,6.1,4.6,5.9,4.3,25.3,8,13,5.6,13.6,6.8,7.5,3.8,10.9,4.5,71198,6373,96013,12868,(X),(X),(X),(X),32.8,(X)
1400000US08031001301,"Census Tract 13.01, Denver County, Colorado",1699,58,1.3,1.5,2.9,2.6,11.5,5.4,8.2,4.3,20.5,7.2,26.1,7.1,12.2,4.9,12.2,5.3,5.1,4.3,0,1.9,54911,6377,64030,7046,41.8,(X),(X),(X),(X),(X),1183,133,2.4,2.4,5.6,5.6,7.4,4.9,9.4,5.8,20.6,8.4,23.8,8.4,13.3,6.7,10.3,6,7.4,5.8,0,2.7,56958,11279,65405,8776,(X),(X),36.6,(X),(X),(X),744,146,1.6,2.5,2.8,3.5,7.9,6.6,9.1,6.9,22.8,10.9,22.3,10.9,15.2,8.8,15.1,9.1,3.1,3.2,0,4.3,59063,14172,N,N,(X),(X),(X),(X),(X),(X),516,134,0,6.1,4.3,7.1,20.9,11.6,6.8,6.2,19.8,12.9,29.3,13.7,9.7,7.1,9.3,6.9,0,6.1,0,6.1,47750,14472,52440,8846,(X),(X),(X),(X),43.8,(X)
1400000US08031001302,"Census Tract 13.02, Denver County, Colorado",1426,51,6.7,4.1,7.6,3.8,8.1,4.4,14,5.5,22.9,7.7,22.3,6.7,8.8,5.6,7.4,3.4,0.9,1.5,1.3,2,43478,3842,51653,6229,36.5,(X),(X),(X),(X),(X),876,109,7.2,5.7,1.9,2.2,5,3.6,14.7,7.1,27.1,10.7,24.8,9.2,11.1,7.5,6.7,4.5,1.5,2.4,0,3.6,44652,7394,53814,6089,(X),(X),33,(X),(X),(X),514,109,2.1,2.7,1.9,3,2.5,3.4,5.1,5.6,39.7,14,30.7,12,9.7,5.6,5.6,5.3,2.5,4.2,0,6.1,49417,14904,N,N,(X),(X),(X),(X),(X),(X),550,110,5.8,6.3,16.5,9.5,12.9,9.9,14.7,10.9,16.4,10.5,16.5,9.3,5.3,7.7,8.4,6.8,0,5.7,3.5,5.3,35000,8157,47617,13666,(X),(X),(X),(X),38.2,(X)
1400000US08031001401,"Census Tract 14.01, Denver County, Colorado",2151,81,13.8,4,4.7,2.9,14.5,5,10.9,4.4,16.2,4.9,15.9,4.9,6,2.3,14.6,4.9,1,1,2.5,1.9,40680,4584,55472,6273,34.1,(X),(X),(X),(X),(X),1285,135,0.3,0.7,3.1,3.4,14.5,7.3,13.9,6,17.3,6.6,17.4,6.7,9.5,3.7,21.3,8.5,1.6,1.7,1,1.6,50513,4717,65229,8346,(X),(X),36.9,(X),(X),(X),882,138,0,3.6,2.4,3.7,12.4,6.6,13,8.1,18.7,8.3,12.9,7.3,10.3,5.3,26.4,10.7,2.4,2.5,1.5,2.3,55263,26792,N,N,(X),(X),(X),(X),(X),(X),866,132,33.8,9.5,7,5.6,18,8.1,6.5,5.7,11.1,5.2,13.5,7.4,2.9,3.2,2.5,2.9,0,3.7,4.6,3.6,18074,5431,39845,10450,(X),(X),(X),(X),30,(X)
1400000US08031001402,"Census Tract 14.02, Denver County, Colorado",1467,75,11,4.2,0.8,1.1,16.7,7.2,14.7,6.2,17.5,8.6,18.3,6.7,14.7,5.4,3,2.7,2.3,2.5,1,1.4,42944,9919,49756,5481,35.3,(X),(X),(X),(X),(X),1035,126,3.6,2.4,0.2,0.5,16.3,8.5,17.9,8.4,19.5,10.7,19.5,7.8,17.7,7.7,1.9,2.4,1.9,3,1.4,2,44852,4171,53790,6442,(X),(X),39.2,(X),(X),(X),623,103,2.2,2.6,0.3,0.8,5.3,7.8,28.3,13,19.4,14.9,15.7,8.8,19.9,10.2,3.2,4,3.2,4.9,2.4,3.5,46318,9137,N,N,(X),(X),(X),(X),(X),(X),432,126,28.7,12.1,2.3,3.1,17.6,16.2,6.9,6.7,12.7,11.2,20.8,13.7,6.3,8.1,1.4,2.3,3.2,4.9,0,7.2,26667,14507,37203,9122,(X),(X),(X),(X),25.9,(X)
1400000US08031001403,"Census Tract 14.03, Denver County, Colorado",1625,90,10.7,4.5,2.9,2.9,7.8,4.5,7.6,3.9,12.2,4.8,20.9,6.1,19.9,6.3,13.2,4.7,2.5,1.9,2.3,1.9,54981,7127,67348,8492,26.4,(X),(X),(X),(X),(X),608,106,16.4,8.5,2.8,4.5,6.6,7.4,1.3,2.1,18.8,9.8,13.5,8,13.3,7.7,19.2,10,2,3,6.1,5.2,60109,22958,76374,18230,(X),(X),25.8,(X),(X),(X),420,117,8.1,10.7,4,6.3,9.5,10.4,1.9,3,6,6.3,17.4,11.2,16,10.6,25.5,14.1,2.9,4.3,8.8,7,83750,32896,N,N,(X),(X),(X),(X),(X),(X),1017,127,7.3,4.8,2.9,3.7,8.5,5.9,12.2,5.9,8.3,4.6,24.6,8.1,23.8,7.8,9.6,4.7,2.9,2.5,0,3.1,54596,4953,61665,7408,(X),(X),(X),(X),26.7,(X)
1400000US08031001500,"Census Tract 15, Denver County, Colorado",1134,89,12,5.8,2.6,2.1,14.1,6.7,13.9,6.9,16.4,6.8,23.4,7.7,11.4,5.4,4.9,4.2,0.6,1,0.7,1.1,39808,6335,46226,6031,51.1,(X),(X),(X),(X),(X),737,83,9,6.4,1.4,2.1,16,8.8,7.9,6.2,18.9,7.8,25.1,8.9,14.9,7.5,6,6.2,0.9,1.6,0,4.3,45764,8764,49504,6806,(X),(X),57.3,(X),(X),(X),397,82,2,3.1,0,7.9,13.1,11.1,4.3,5.1,10.3,7.9,39,15.8,25.7,13.7,3.8,4,1.8,2.9,0,7.9,55938,11597,N,N,(X),(X),(X),(X),(X),(X),397,85,21.9,11.3,7.3,6,10.6,9.3,20.9,12.5,20.2,13.2,12.3,10.6,1.8,3.1,3,4.5,0,7.9,2,3.2,28672,5979,35325,8855,(X),(X),(X),(X),30,(X)
1400000US08031001600,"Census Tract 16, Denver County, Colorado",4965,267,5.1,3,3,1.8,4.9,2.3,6.2,3.6,10.9,4.3,20.6,6.5,11.6,4.6,21.4,6.6,9.4,3.7,6.8,3.8,74471,17504,97340,12192,31.2,(X),(X),(X),(X),(X),1180,234,2,4.6,3.6,5.3,4.2,4.8,25.6,12.6,9.7,8.1,3.7,3.9,8.4,7.7,20.8,12.9,10.7,9.4,11.2,8.7,80878,53653,113744,40154,(X),(X),34.5,(X),(X),(X),768,190,0,4.1,5.5,8.5,6.5,7.5,9.1,11.9,11.6,10.4,1.7,2.8,12.6,11.8,19.4,12.3,16.4,13.3,17.2,12.9,114242,37760,N,N,(X),(X),(X),(X),(X),(X),3785,373,6,3.7,2.8,2,5,2.4,3.7,2.9,11.2,5.4,22.4,7.4,12.7,6,21.6,7.2,9.1,4.4,5.5,4,74253,16748,90129,10031,(X),(X),(X),(X),30.2,(X)
1400000US08031001701,"Census Tract 17.01, Denver County, Colorado",3946,251,13.9,4.1,5.5,3.4,3.4,2.2,2.9,2.4,2,1.4,10.6,4.2,13.1,4.3,19.4,3.9,10.3,3.7,18.8,4.5,95921,11285,138445,19064,18.1,(X),(X),(X),(X),(X),894,207,13.2,9.2,0.4,1.1,1.9,3,2,3.2,1.2,2.1,4.7,4.8,10.4,7.4,20.5,8.7,17.3,8.7,28.3,11,132361,32876,217224,60293,(X),(X),18.1,(X),(X),(X),800,198,12.6,10,0.5,1.2,2.1,3.3,2.3,3.6,1.4,2.4,5.3,5.3,7.8,5.8,18.8,8.4,19.4,9.7,30,12,141765,36692,N,N,(X),(X),(X),(X),(X),(X),3052,266,14.2,4.8,7,4.4,3.8,2.6,3.2,3.1,2.3,1.7,12.3,5.1,14.9,5.2,18,4.3,8.3,4,16,4.7,87083,6887,114865,18040,(X),(X),(X),(X),18.1,(X)
1400000US08031001702,"Census Tract 17.02, Denver County, Colorado",2512,265,12.2,5.7,3.5,2.7,7.7,4.8,2.7,2.2,10.5,5.6,18.6,6.6,8.2,4.2,11.8,5.9,13.2,5.5,11.6,5.6,64709,10776,106623,19313,16.7,(X),(X),(X),(X),(X),440,169,3.6,5.9,0,7.1,0,7.1,6.8,7.5,8.6,11.9,5.9,6.8,5,7.7,3.4,4.5,18.6,13.1,48,21,198393,38116,244809,83934,(X),(X),14.3,(X),(X),(X),384,163,0,8.1,0,8.1,0,8.1,3.4,5.6,3.9,6.6,6.8,7.7,5.7,8.9,3.9,5.2,21.4,15.4,54.9,20.5,222617,45815,N,N,(X),(X),(X),(X),(X),(X),2072,250,14,6.7,4.3,3.2,9.3,5.7,2.7,2.4,10.1,6,21.2,8.2,8.9,4.7,13.6,6.6,12.1,6.3,3.9,3.2,58214,7388,77148,11563,(X),(X),(X),(X),17.2,(X)
1400000US08031001800,"Census Tract 18, Denver County, Colorado",1700,101,15.8,4.3,9.2,3.6,11.1,5.5,7.3,3.8,10.4,4,14.3,4.9,13.4,4.6,14.5,4.6,2.4,1.9,1.7,1.5,47576,9469,57145,6105,27.2,(X),(X),(X),(X),(X),520,102,8.1,8.4,1.7,2.8,18.5,12.7,10.2,7.3,12.5,8.8,13.7,9.1,12.7,6.9,18.3,9.6,4.4,4.9,0,6.1,49784,22686,61978,11010,(X),(X),36.2,(X),(X),(X),324,103,7.4,11.2,0,9.5,2.8,4.6,6.2,7.8,8.6,12.7,21.9,13.5,20.4,11.2,29.3,14.4,3.4,5.1,0,9.5,82625,30996,N,N,(X),(X),(X),(X),(X),(X),1180,134,19.2,5,12.5,5.2,10,6.5,6,3.9,9,4.6,14.6,5.5,11.9,5.1,12.8,6.3,1.5,1.7,2.5,2.2,38854,12271,53970,7939,(X),(X),(X),(X),23.2,(X)
